# SYNTHETIC data — generated by scripts/make_synthetic.py for project 01.17
# scenario: camera-LiDAR diverse-pose cohort (12 views x 4 fiducials = 48 correspondences)
# regenerate: python make_synthetic.py --seed 42
# OMEGA_GT/T_GT: ground-truth extrinsic, so3 log-rotation (rad) + translation (m) —
#   R_gt = Exp(OMEGA_GT) (kernels.cuh so3_exp); p_dest = R_gt * p_src + T_GT
# INTRINSICS: fx,fy,cx,cy (px) — must match kernels.cuh's kFx/kFy/kCx/kCy exactly
# columns: view,point,px_src_m,py_src_m,pz_src_m,u_true_px,v_true_px (all EXACT, noise-free —
#   main.cu adds sensor noise itself; see kernels.cuh 'CORRESPONDENCE LAYOUT')
OMEGA_GT,0.03000000,-0.05000000,0.10000000
T_GT,0.06000000,-0.04000000,0.03000000
INTRINSICS,154.0000,152.0000,80.0000,60.0000
CORR,0,0,-0.62837772,-0.25179293,3.10733908,45.6680,37.7165
CORR,0,1,-0.32922250,-0.26301116,3.08783771,60.5460,38.6247
CORR,0,2,-0.32160077,-0.06316603,3.08979491,59.9680,48.4699
CORR,0,3,-0.62075599,-0.05194779,3.10929629,45.1284,47.5499
CORR,1,0,-0.62042148,-0.29563997,2.56877976,40.7448,31.5107
CORR,1,1,-0.32048826,-0.29530801,2.57510078,58.8735,33.5109
CORR,1,2,-0.31998408,-0.09826686,2.54082934,57.5679,44.9742
CORR,1,3,-0.61991730,-0.09859882,2.53450832,39.2214,43.0498
CORR,2,0,-0.05155673,-0.34687682,3.14290759,74.7071,36.2988
CORR,2,1,0.21394592,-0.21364667,3.18483690,86.7057,44.1793
CORR,2,2,0.14143969,-0.04450630,3.10651459,82.6854,51.7150
CORR,2,3,-0.12406296,-0.17773646,3.06458529,70.3083,43.7814
CORR,3,0,-0.48685745,0.20968690,2.34285681,43.4096,62.8693
CORR,3,1,-0.18789620,0.23093778,2.35591701,62.9114,66.0498
CORR,3,2,-0.20218355,0.43041141,2.35839578,60.7445,78.5755
CORR,3,3,-0.50114480,0.40916052,2.34533557,41.2758,75.5588
CORR,4,0,-0.00187301,0.07544228,3.57543079,74.7633,56.5768
CORR,4,1,0.26432701,0.16331654,3.68227488,85.2962,61.1912
CORR,4,2,0.20932507,0.35453730,3.66204105,82.2924,68.8000
CORR,4,3,-0.05687495,0.26666304,3.55519695,71.6045,64.4233
CORR,5,0,-0.03322620,0.15598778,3.56861730,73.0869,59.8358
CORR,5,1,0.26653657,0.15043813,3.57917569,85.8077,60.8370
CORR,5,2,0.27026571,0.35040188,3.57840602,85.1050,69.1896
CORR,5,3,-0.02949707,0.35595153,3.56784763,72.3966,68.2496
CORR,6,0,-0.36840077,-0.37133611,2.11029617,52.8994,22.9134
CORR,6,1,-0.08334116,-0.41460506,2.02741784,74.0125,20.7493
CORR,6,2,-0.05282330,-0.21695512,2.02919521,74.8185,35.7335
CORR,6,3,-0.33788291,-0.17368617,2.11207354,53.7665,37.3981
CORR,7,0,-0.45028088,-0.24373244,2.44710276,49.6564,34.7184
CORR,7,1,-0.17164753,-0.26700597,2.33837465,67.0879,34.2130
CORR,7,2,-0.13070506,-0.08249861,2.40380208,68.6815,46.6288
CORR,7,3,-0.40933841,-0.05922508,2.51253019,51.6922,46.6514
CORR,8,0,0.08575078,-0.29187905,2.02153782,85.7799,31.2017
CORR,8,1,0.35936554,-0.35995977,1.91906840,108.4017,26.9737
CORR,8,2,0.37250281,-0.17935746,1.83415542,109.5189,40.4677
CORR,8,3,0.09888806,-0.11127673,1.93662484,85.9350,44.2473
CORR,9,0,0.13218746,-0.29072594,3.64719147,81.8506,42.0104
CORR,9,1,0.42860472,-0.28546505,3.60126619,94.4024,43.3665
CORR,9,2,0.41981236,-0.08860676,3.56706813,93.3726,51.4853
CORR,9,3,0.12339511,-0.09386765,3.61299341,80.7287,50.0504
CORR,10,0,0.27520151,0.21538618,2.07287870,95.3698,69.6276
CORR,10,1,0.55298363,0.12190139,2.00886552,117.2532,65.2096
CORR,10,2,0.61061792,0.31152850,1.98203552,120.5620,79.7381
CORR,10,3,0.33283580,0.40501328,2.04604870,98.4023,83.8344
CORR,11,0,-0.33153921,-0.10009274,2.08521641,53.4748,42.5610
CORR,11,1,-0.07439126,0.04413563,2.14065205,71.3231,54.8809
CORR,11,2,-0.17520578,0.18600813,2.23918442,63.5774,63.6986
CORR,11,3,-0.43235372,0.04177975,2.18374879,46.2640,52.2171
